Date,Time,StationCode,WeatherCode,Tide,WY,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,MicrocystisVisualRank,ConditionCode,FieldComments,LabComments,MeshSize,FlowMeterSpeed,SetTime,FlowMeterStart,FlowMeterEnd,Flowdiff,Flowdiff_ed,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,PropSubsampled,VolNet,VolNet_ed,OrganismID,TaxonName,TaxonRank,LifeStage,Count,CPUE,CPUE_ed,Flag_PQC,Comment_PQC,Flag_QC1,Comment_QC1,Flag_QC2,Comment_QC2,Flag_QC3,Comment_QC3
2018-07-26,13:20:00,STTD,CLR,Ebb,2018,25.1,0.28,177,177,8.51,7.92,19.3,1,1,USGS: 13:28-13:33 801696-805000,50: High Detritus,150_micron,Low,5,804883,808000,3117,3117,36,0.1,36,1,1,0.02778,35.228,35.228,6,Ostracoda,Class,NA,13,13.284,13.285,1,NA,1,NA,1,NA,1,NA
2018-07-26,13:20:00,STTD,CLR,Ebb,2018,25.1,0.28,177,177,8.51,7.92,19.3,1,1,USGS: 13:28-13:33 801696-805000,50: High Detritus,50_micron,Low,2,981059,982000,941,941,47,0.3,47,0.2,1,0.00426,10.635,10.635,6,Ostracoda,Class,NA,3,66.218,66.29,1,NA,1,NA,1,NA,1,NA
2018-07-26,13:20:00,STTD,CLR,Ebb,2018,25.1,0.28,177,177,8.51,7.92,19.3,1,1,USGS: 13:28-13:33 801696-805000,50: High Detritus,150_micron,Low,5,804883,808000,3117,3117,36,0.1,36,1,1,0.02778,35.228,35.228,1,Rotifera,Phylum,NA,1,1.022,1.022,1,NA,1,NA,1,NA,1,NA
2018-07-26,13:20:00,STTD,CLR,Ebb,2018,25.1,0.28,177,177,8.51,7.92,19.3,1,1,USGS: 13:28-13:33 801696-805000,50: High Detritus,50_micron,Low,2,981059,982000,941,941,47,0.3,47,0.2,1,0.00426,10.635,10.635,1,Rotifera,Phylum,NA,34,750.467,751.287,1,NA,1,NA,1,NA,1,NA
2018-07-26,13:20:00,STTD,CLR,Ebb,2018,25.1,0.28,177,177,8.51,7.92,19.3,1,1,USGS: 13:28-13:33 801696-805000,50: High Detritus,50_micron,Low,2,981059,982000,941,941,47,0.3,47,0.2,1,0.00426,10.635,10.635,103,Simocephalus sp.,Genus,NA,1,14.738,14.731,1,NA,1,NA,1,NA,1,NA
2018-07-26,13:20:00,STTD,CLR,Ebb,2018,25.1,0.28,177,177,8.51,7.92,19.3,1,1,USGS: 13:28-13:33 801696-805000,50: High Detritus,150_micron,Low,5,804883,808000,3117,3117,36,0.1,36,1,1,0.00278,35.228,35.228,28,Sinocalanus doerrii,Species,copepodid,1,10.211,10.219,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.00541,16.105,16.105,35,Bosmina longirostris,Species,NA,2,22.955,22.974,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.00541,16.105,16.105,64,Calanoida,Order,copepodid,224,2570.929,2573.083,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.00541,16.105,16.105,36,Ceriodaphnia sp.,Genus,NA,1,11.477,11.487,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.02162,16.105,16.105,3,Copepoda,Subclass,nauplius,307,881.702,881.625,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.00541,16.105,16.105,8,Cyclopoida,Order,copepodid,1,11.477,11.487,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.02162,16.105,16.105,6,Ostracoda,Class,NA,10,28.72,28.717,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.00541,16.105,16.105,23,Pseudodiaptomus forbesi,Species,adult,2,22.955,22.974,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.00541,16.105,16.105,24,Pseudodiaptomus forbesi,Species,copepodid,1,11.477,11.487,1,NA,1,NA,1,NA,1,NA
2018-08-02,12:16:00,STTD,CLD,Ebb,2018,22.8,0.4,166,173,8.5,8.42,15.8,1,1,NA,NA,150_micron,Low,5,795575,797000,1425,1425,37,0.2,37,0.8,1,0.02162,16.105,16.105,1,Rotifera,Phylum,NA,1,2.872,2.872,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.00597,30.007,30.007,43,Alona sp.,Genus,NA,3,16.747,16.746,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,43,Alona sp.,Genus,NA,2,33.422,33.422,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,35,Bosmina longirostris,Species,NA,2,33.422,33.422,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.00597,30.007,30.007,64,Calanoida,Order,copepodid,276,1540.679,1540.665,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,64,Calanoida,Order,copepodid,158,2640.37,2640.323,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.00597,30.007,30.007,39,Camptocercus sp.,Genus,NA,1,5.582,5.582,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.00597,30.007,30.007,36,Ceriodaphnia sp.,Genus,NA,1,5.582,5.582,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,38,Chydorus sp.,Genus,NA,3,50.134,50.133,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.01791,30.007,30.007,3,Copepoda,Subclass,nauplius,286,532.167,532.162,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,3,Copepoda,Subclass,nauplius,276,11781.504,11786.76,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,8,Cyclopoida,Order,copepodid,24,401.069,401.062,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.00597,30.007,30.007,41,Diaphanosoma sp.,Genus,NA,5,27.911,27.911,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,41,Diaphanosoma sp.,Genus,NA,5,83.556,83.555,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,90,Eucyclops sp.,Genus,NA,2,33.422,33.422,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.00597,30.007,30.007,46,Harpacticoida,Order,NA,1,5.582,5.582,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,46,Harpacticoida,Order,NA,3,50.134,50.133,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,16,Limnothoina tetraspina,Species,NA,6,100.267,100.265,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,84,Microcyclops rubellus,Species,NA,1,16.711,16.711,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.01791,30.007,30.007,6,Ostracoda,Class,NA,14,26.05,26.05,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,6,Ostracoda,Class,NA,11,469.553,469.762,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.00597,30.007,30.007,23,Pseudodiaptomus forbesi,Species,adult,2,11.164,11.164,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,150_micron,Low,5,776530,779185,2655,2655,67,0.4,67,1.2,1,0.01791,30.007,30.007,1,Rotifera,Phylum,NA,14,26.05,26.05,1,NA,1,NA,1,NA,1,NA
2018-08-08,13:46:00,STTD,CLD,Flood,2018,22.9,0.4,171,178,8.37,7.65,17.9,1,1,USGS Live Zoop 150 (5 mins); Start time: 14:21 Start Mtr:773627 End Mtr:776550,50: High Detritus High Silt. 150: High Detritus,50_micron,Low,2,980576,981018,442,442,96,1.15,96,0.45,1,0.00469,4.995,4.995,1,Rotifera,Phylum,NA,25,1067.165,1067.641,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,10,Acanthocyclops vernalis,Species,adult,4,3.523,3.523,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,43,Alona sp.,Genus,NA,16,14.093,14.093,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,92,Alonella sp.,Genus,NA,2,1.762,1.762,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,35,Bosmina longirostris,Species,NA,37,32.591,32.589,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,50_micron,Low,2,980188,980500,312,312,68,2.8,68,0.7,1,0.01029,3.526,3.526,35,Bosmina longirostris,Species,NA,6,41.322,41.323,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,64,Calanoida,Order,copepodid,4,3.523,3.523,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,36,Ceriodaphnia sp.,Genus,NA,4,3.523,3.523,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,38,Chydorus sp.,Genus,NA,6,5.285,5.285,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,50_micron,Low,2,980188,980500,312,312,68,2.8,68,0.7,1,0.01029,3.526,3.526,38,Chydorus sp.,Genus,NA,2,13.774,13.774,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,3,Copepoda,Subclass,nauplius,8,7.047,7.046,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,50_micron,Low,2,980188,980500,312,312,68,2.8,68,0.7,1,0.01029,3.526,3.526,3,Copepoda,Subclass,nauplius,119,3279.814,3278.326,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,7,Cyclopoida,Order,adult,49,43.161,43.159,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,50_micron,Low,2,980188,980500,312,312,68,2.8,68,0.7,1,0.01029,3.526,3.526,8,Cyclopoida,Order,copepodid,14,96.418,96.421,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,41,Diaphanosoma sp.,Genus,NA,1,0.881,0.881,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,106,Eucyclops pectinifer,Species,NA,2,1.762,1.762,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,46,Harpacticoida,Order,NA,7,6.166,6.166,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,50_micron,Low,2,980188,980500,312,312,68,2.8,68,0.7,1,0.01029,3.526,3.526,46,Harpacticoida,Order,NA,3,20.661,20.662,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,44,Ilyocryptus sp.,Genus,NA,7,6.166,6.166,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,50_micron,Low,2,980188,980500,312,312,68,2.8,68,0.7,1,0.01029,3.526,3.526,44,Ilyocryptus sp.,Genus,NA,1,6.887,6.887,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,87,Leydigia sp.,Genus,NA,2,1.762,1.762,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,50_micron,Low,2,980188,980500,312,312,68,2.8,68,0.7,1,0.01029,3.526,3.526,45,Macrothrix sp.,Genus,NA,2,13.774,13.774,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,84,Microcyclops rubellus,Species,NA,5,4.404,4.404,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,99,Moina sp.,Genus,NA,1,0.881,0.881,1,NA,1,NA,1,NA,1,NA
2018-08-09,09:05:00,SHR,CLR,Ebb,2018,20.3,0.9,124,137,7.56,8.56,8.3,1,1,USGS Live Zoop. 150 tow (5 min.); Start time: 09:48 Start Mtr: 758040 End Mtr: 761100 Revs: 3060,150: High Detritus unable to make micro and meso tally 50: high detritus high silt  unable to make meso tally.,150_micron,Low,5,761169,763800,2631,2631,55,2.1,55,2.1,1,0.03818,29.735,29.735,95,Monospilus sp.,Genus,NA,10,8.808,8.808,1,NA,1,NA,1,NA,1,NA
