Date,Station.Code,Time,WeatherCode,Tide,YSI..,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,StartTime,StopTime,SetTime,DriftStartMeter,DriftEndMeter,FlowMeterSpeed,ConditionCode,Count,Category,Phylum,Class,Order,Family,Species,PhysicalDataID,OrganismID,InvertDataID,InvertCatchID,Distance,Volume,CPUE,Year,Month
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,35,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,1408,34,823,7241,186.982521,0.000152822,229024.9601,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,3,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,1408,44,823,7239,186.982521,0.000152822,19630.71086,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,51,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,1408,15,823,7245,186.982521,0.000152822,333722.0847,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,,1408,9,823,7243,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,2,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,1408,64,823,7251,186.982521,0.000152822,13087.14058,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Aquatic Non-Insects,Chordata,Actinopterygii,Siluriformes,Ictaluridae,,1408,182,823,7323,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Terrestrial Non-Insects,Arthropoda,Arachnida,Acari,,,1408,57,823,7255,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,,1408,30,823,7240,186.982521,0.000152822,13087.14058,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,2,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,,1408,119,823,7257,186.982521,0.000152822,13087.14058,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,1408,10,823,7244,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Aquatic Non-Insects,Mollusca,Gastropoda,Basommatophora,Physidae,,1408,20,823,7242,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Psocoptera,,,1408,67,823,7254,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,4,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,1408,63,823,7250,186.982521,0.000152822,26174.28115,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Aquatic Non-Insects,Arthropoda,Crustacea,Ostracoda,Other Ostracoda,,1408,118,823,7246,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Aquatic Non-Insects,Anthropoda,Arachnida,Hydrachnida,Lebertiidae,,1408,28,823,7247,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Neuroptera,,,1408,74,823,7253,186.982521,0.000152822,6543.570288,2017,6
6/12/17,STTD,10:30,CLD,NA,NA,21,0.17,551,596,7.75,4.82,54,10:50,11:00,10,794000,800958,Regular,1,1,Aquatic Non-Insects,Anthropoda,Arachnida,Hydrachnida,Sperchontidae,,1408,29,823,7258,186.982521,0.000152822,6543.570288,2017,6
6/13/17,SHR,8:15,CLR,NA,NA,16.5,1.2,88.7,106,7.46,9.29,14,8:15,8:25,10,801000,805736,Regular,1,2,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,1407,64,822,7029,127.2706553,0.000224522,8907.83239,2017,6
6/13/17,SHR,8:15,CLR,NA,NA,16.5,1.2,88.7,106,7.46,9.29,14,8:15,8:25,10,801000,805736,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,,1407,9,822,7027,127.2706553,0.000224522,4453.916195,2017,6
6/13/17,SHR,8:15,CLR,NA,NA,16.5,1.2,88.7,106,7.46,9.29,14,8:15,8:25,10,801000,805736,Regular,1,17,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Enchytraeidae,,1407,2,822,7028,127.2706553,0.000224522,75716.57531,2017,6
6/27/17,SHR,8:56,CLR,NA,NA,20.6,1.8,88.4,96.5,7.1,8.76,4.5,9:15,9:25,10,804000,805400,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,,1419,32,829,7030,80.58408058,0.000354599,2820.090309,2017,6
6/27/17,SHR,8:56,CLR,NA,NA,20.6,1.8,88.4,96.5,7.1,8.76,4.5,9:15,9:25,10,804000,805400,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Simuliidae,,1419,38,829,7031,80.58408058,0.000354599,2820.090309,2017,6
6/27/17,SHR,8:56,CLR,NA,NA,20.6,1.8,88.4,96.5,7.1,8.76,4.5,9:15,9:25,10,804000,805400,Low,1,17,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Enchytraeidae,,1419,2,829,7032,80.58408058,0.000354599,47941.53526,2017,6
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,11,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,1569,15,902,7515,164.046164,0.000174189,63149.87942,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,2,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,1569,64,902,7518,164.046164,0.000174189,11481.79626,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,26,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneae,,,1569,157,902,7523,164.046164,0.000174189,149263.3514,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Decapoda,Palaemonidae,,1569,104,902,7516,164.046164,0.000174189,5740.898129,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Ephydridae,,1569,36,902,7512,164.046164,0.000174189,11481.79626,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,5,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,,1569,46,902,7514,164.046164,0.000174189,28704.49065,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,67,Terrestrial Insects,Arthropoda,Insecta,Hymenoptera,,,1569,66,902,7520,164.046164,0.000174189,384640.1747,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,9,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Hydrophilidae,,1569,81,902,7509,164.046164,0.000174189,51668.08316,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,2,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Helophoridae,,1569,31,902,7507,164.046164,0.000174189,11481.79626,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,3,Terrestrial Insects,Arthropoda,Insecta,Thysanoptera,,,1569,85,902,7522,164.046164,0.000174189,17222.69439,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Belostomatidae,,1569,111,902,7513,164.046164,0.000174189,5740.898129,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Psocoptera,,,1569,67,902,7521,164.046164,0.000174189,5740.898129,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,7,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,1569,34,902,7511,164.046164,0.000174189,40186.28691,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,1,Terrestrial Non-Insects,Arthropoda,Entognatha,Collembola,,,1569,68,902,7591,164.046164,0.000174189,5740.898129,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,78,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,1569,63,902,7517,164.046164,0.000174189,447790.0541,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,27,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,1569,71,902,7519,164.046164,0.000174189,155004.2495,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,,1569,32,902,7510,164.046164,0.000174189,11481.79626,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,3,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,,1569,30,902,7506,164.046164,0.000174189,17222.69439,2017,7
7/6/17,STTD,12:30,CLR,NA,NA,24.2,0.17,390,396,8.01,6.6,47.5,12:35,12:45,10,800150,803000,Low,1,22,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Hydraenidae,,1569,52,902,7508,164.046164,0.000174189,126299.7588,2017,7
7/18/17,SHR,8:42,CLR,NA,NA,22.3,1.7,104,110,7.58,8.5,7.6,8:52,9:02,10,798042,800110,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,1421,34,830,7339,119.034199,0.000240057,4165.676257,2017,7
7/18/17,SHR,8:42,CLR,NA,NA,22.3,1.7,104,110,7.58,8.5,7.6,8:52,9:02,10,798042,800110,Low,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,1421,15,830,7341,119.034199,0.000240057,4165.676257,2017,7
7/18/17,SHR,8:42,CLR,NA,NA,22.3,1.7,104,110,7.58,8.5,7.6,8:52,9:02,10,798042,800110,Low,1,1,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneae,,,1421,157,830,7344,119.034199,0.000240057,4165.676257,2017,7
7/18/17,SHR,8:42,CLR,NA,NA,22.3,1.7,104,110,7.58,8.5,7.6,8:52,9:02,10,798042,800110,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,,1421,32,830,7338,119.034199,0.000240057,4165.676257,2017,7
7/18/17,SHR,8:42,CLR,NA,NA,22.3,1.7,104,110,7.58,8.5,7.6,8:52,9:02,10,798042,800110,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,1421,44,830,7340,119.034199,0.000240057,4165.676257,2017,7
7/18/17,SHR,8:42,CLR,NA,NA,22.3,1.7,104,110,7.58,8.5,7.6,8:52,9:02,10,798042,800110,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,1421,71,830,7343,119.034199,0.000240057,4165.676257,2017,7
7/18/17,SHR,8:42,CLR,NA,NA,22.3,1.7,104,110,7.58,8.5,7.6,8:52,9:02,10,798042,800110,Low,1,1,Aquatic Non-Insects,Mollusca,Bivalvia,Veneroida,Corbiculidae,,1421,19,830,7342,119.034199,0.000240057,4165.676257,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,,1511,46,868,7525,162.4344824,0.000175917,5684.496323,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,2,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,,1511,30,868,7524,162.4344824,0.000175917,11368.99265,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,1511,15,868,7526,162.4344824,0.000175917,5684.496323,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,1,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,1511,18,868,7527,162.4344824,0.000175917,5684.496323,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,1,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneae,,,1511,157,868,7531,162.4344824,0.000175917,5684.496323,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,2,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,1511,71,868,7530,162.4344824,0.000175917,11368.99265,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,1511,64,868,7529,162.4344824,0.000175917,5684.496323,2017,7
7/19/17,STTD,10:10,CLR,NA,NA,25.2,0.25,234.9,234.2,8.14,6.94,30.5,10:10,10:20,10,795178,798000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,1511,63,868,7528,162.4344824,0.000175917,5684.496323,2017,7
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,1422,71,831,7354,277.4970375,0.000102974,9711.182415,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,NA,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneae,,,1422,157,831,7356,277.4970375,0.000102974,NA,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Hymenoptera,,,1422,66,831,7355,277.4970375,0.000102974,9711.182415,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,2,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Mideopsidae,,1422,128,831,7351,277.4970375,0.000102974,19422.36483,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Simuliidae,,1422,38,831,7347,277.4970375,0.000102974,9711.182415,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,1,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,1422,77,831,7349,277.4970375,0.000102974,9711.182415,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,,1422,32,831,7345,277.4970375,0.000102974,9711.182415,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,3,Aquatic Non-Insects,Anthropoda,Arachnida,Hydrachnida,Lebertiidae,,1422,28,831,7350,277.4970375,0.000102974,29133.54724,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,7,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,1422,34,831,7346,277.4970375,0.000102974,67978.2769,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,4,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,1422,63,831,7353,277.4970375,0.000102974,38844.72966,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,1,Aquatic Non-Insects,Mollusca,Bivalvia,Veneroida,Corbiculidae,,1422,19,831,7352,277.4970375,0.000102974,9711.182415,2017,8
8/1/17,SHR,8:55,CLR,NA,NA,21.8,NA,98,104,7.79,8.64,8.2,8:58,9:08,10,790179,795000,Low,1,5,Aquatic Insects,Anthropoda,Insecta,Trichoptera,Leptoceridae,,1422,56,831,7348,277.4970375,0.000102974,48555.91207,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,1499,34,867,7533,65.5033455,0.000436237,4584.661103,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Hydrophilidae,,1499,81,867,7532,65.5033455,0.000436237,2292.330551,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,1,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneae,,,1499,157,867,7538,65.5033455,0.000436237,2292.330551,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,1,Aquatic Non-Insects,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,,1499,106,867,7620,65.5033455,0.000436237,2292.330551,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,2,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,1499,15,867,7535,65.5033455,0.000436237,4584.661103,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Veliidae,,1499,95,867,7534,65.5033455,0.000436237,2292.330551,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,1499,71,867,7537,65.5033455,0.000436237,2292.330551,2017,8
8/2/17,STTD,10:32,CLR,NA,NA,24.9,0.2,202,202,7.89,7.09,23.3,10:38,10:43,5,788862,790000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,1499,63,867,7536,65.5033455,0.000436237,2292.330551,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,15,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,1424,34,833,7358,389.5664696,7.34E-05,204496.8344,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,1424,64,833,7365,389.5664696,7.34E-05,13633.12229,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,2,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,1424,77,833,7363,389.5664696,7.34E-05,27266.24459,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Lepidoptera,,,1424,73,833,7368,389.5664696,7.34E-05,13633.12229,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,9,Aquatic Non-Insects,Mollusca,Bivalvia,Veneroida,Corbiculidae,,1424,19,833,7364,389.5664696,7.34E-05,122698.1007,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,7,Aquatic Insects,Anthropoda,Insecta,Trichoptera,Leptoceridae,,1424,56,833,7362,389.5664696,7.34E-05,95431.85606,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Ephemeroptera,Leptohyphidae,,1424,107,833,7361,389.5664696,7.34E-05,13633.12229,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Ephydridae,,1424,36,833,7359,389.5664696,7.34E-05,13633.12229,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,1,Terrestrial Insects,Arthropoda,Insecta,Hymenoptera,,,1424,66,833,7367,389.5664696,7.34E-05,13633.12229,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Ephemeroptera,Baetidae,,1424,41,833,7360,389.5664696,7.34E-05,13633.12229,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,6,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,1424,71,833,7366,389.5664696,7.34E-05,81798.73377,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,1,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneae,,,1424,157,833,7369,389.5664696,7.34E-05,13633.12229,2017,8
8/15/17,SHR,9:36,CLR,NA,NA,20.6,0.85,102,111,7.52,8.66,8.4,9:40,9:50,10,782232,789000,Low,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,,1424,32,833,7357,389.5664696,7.34E-05,27266.24459,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,7,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,1489,15,866,7544,215.3897354,0.000132666,52763.88968,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,62,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,1489,71,866,7547,215.3897354,0.000132666,467337.3086,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,7,Terrestrial Insects,Arthropoda,Insecta,Thysanoptera,,,1489,85,866,7550,215.3897354,0.000132666,52763.88968,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,2,Terrestrial Insects,Arthropoda,Insecta,Hymenoptera,,,1489,66,866,7548,215.3897354,0.000132666,15075.39705,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,3,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,,1489,46,866,7541,215.3897354,0.000132666,22613.09558,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Trichoptera,Leptoceridae,,1489,56,866,7542,215.3897354,0.000132666,7537.698526,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,2,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,1489,64,866,7546,215.3897354,0.000132666,15075.39705,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,,1489,32,866,7539,215.3897354,0.000132666,7537.698526,2017,8
8/16/17,STTD,10:55,CLR,NA,NA,22.6,0.3,185,194,8.05,7.34,29.1,11:15,11:25,10,778558,782300,Low,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Culicidae,,1489,49,866,7540,215.3897354,0.000132666,15075.39705,2017,8
