"","Fish_ID","FL","Date_month","Date_day","Date_year","WY","Date_sampled","week_no","biweekly","Region_subdivided5","Station_code","Site.Name","Lat","Long","rm_from_fp","fp","Taxa_LS_original","Taxa_LS","N","Taxa_LS_DW","DW_USE_g","Source","Notes","DW_g","excl","Stomach_fullness"
"10707","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",3,"Amphipoda_A",0.00082,"This study",NA,0.00246,"n","2"
"10708","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Aphidae_A","Aphidae_A",3,"Aphidae_A",5e-04,"This study",NA,0.0015,"n","2"
"10709","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","2"
"10710","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Cladocera_A","Cladocera_A",7,"Cladocera_A",5e-04,"This study",NA,0.0035,"n","2"
"10711","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",6,"Corophiidae_A",0.00093,"This study",NA,0.00558,"n","2"
"10712","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_P","Diptera_P",2,"Diptera_P",0.00065,"This study",NA,0.0013,"n","2"
"10713","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hemiptera_A","Hemiptera_A",4,"Hemiptera_A",0.00068,"This study",NA,0.00272,"n","2"
"10714","DM18319",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Psocoptera_A","Psocoptera_A_N",1,"Psocoptera_A",3e-04,"This study",NA,3e-04,"n","2"
"10715","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Chironomidae_L","Chironomidae_L",6,"Chironomidae_L",5e-04,"This study",NA,0.003,"n","3"
"10716","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Cladocera_A","Cladocera_A",19,"Cladocera_A",5e-04,"This study",NA,0.0095,"n","3"
"10717","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Copepoda_A","Copepoda_A",41,"Copepoda_A",0.00047,"This study",NA,0.01927,"n","3"
"10718","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",2,"Corophiidae_A",0.00093,"This study",NA,0.00186,"n","3"
"10719","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","3"
"10720","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hemiptera_A","Hemiptera_A",8,"Hemiptera_A",0.00068,"This study",NA,0.00544,"n","3"
"10721","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Mysida_A","Mysida_A",1,"Mysida_A",7e-04,"This study",NA,7e-04,"n","3"
"10722","DM18320",85,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Thysanoptera_A","Thysanoptera_A",2,"Thysanoptera_A",0.00045,"This study",NA,9e-04,"n","3"
"10723","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","3"
"10724","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Aphidae_A","Aphidae_A",12,"Aphidae_A",5e-04,"This study",NA,0.006,"n","3"
"10725","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Arachnida_A","Araneae_A",1,"Araneae_A",0.00059,"This study",NA,0.00059,"n","3"
"10726","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","3"
"10727","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",4,"Corophiidae_A",0.00093,"This study",NA,0.00372,"n","3"
"10728","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_A","Diptera_A",6,"Diptera_A",0.00053,"This study",NA,0.00318,"n","3"
"10729","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","3"
"10730","DM18321",90,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","3"
"10731","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Aphidae_A","Aphidae_A",7,"Aphidae_A",5e-04,"This study",NA,0.0035,"n","5"
"10732","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Aphidae_N","Aphidae_N",2,"Aphidae_N",0.00025,"Greenslade, A.F.C., et al 2016. Triticum monococcum lines with distinct metabolic phenotypes and phloem-based partial resistance to the bird cherry-oat aphid Rhopalosiphum padi. The Annals of applied biology 168, 435-449.",NA,5e-04,"n","5"
"10733","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Arachnida_A","Araneae_A",29,"Araneae_A",0.00059,"This study",NA,0.01711,"n","5"
"10734","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Chironomidae_L","Chironomidae_L",9,"Chironomidae_L",5e-04,"This study",NA,0.0045,"n","5"
"10735","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Cladocera_A","Cladocera_A",12,"Cladocera_A",5e-04,"This study",NA,0.006,"n","5"
"10736","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Copepoda_A","Copepoda_A",3,"Copepoda_A",0.00047,"This study",NA,0.00141,"n","5"
"10737","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corixidae_A","Corixidae_A_N",1,"Corixidae_A",0.00111,"This study","Not much variation in our DW (2 reps) so ignoring diff with regression est",0.00111,"n","5"
"10738","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corixidae_N","Corixidae_A_N",1,"Corixidae_A",0.00111,"This study","Not much variation in our DW (2 reps) so ignoring diff with regression est",0.00111,"n","5"
"10739","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",2,"Corophiidae_A",0.00093,"This study",NA,0.00186,"n","5"
"10740","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_A","Diptera_A",14,"Diptera_A",0.00053,"This study",NA,0.00742,"n","5"
"10741","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_P","Diptera_P",3,"Diptera_P",0.00065,"This study",NA,0.00195,"n","5"
"10742","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hemiptera_A","Hemiptera_A",6,"Hemiptera_A",0.00068,"This study",NA,0.00408,"n","5"
"10743","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hymenoptera_A","Hymenoptera_A",5,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00355,"n","5"
"10744","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Mysida_A","Mysida_A",2,"Mysida_A",7e-04,"This study",NA,0.0014,"n","5"
"10745","DM18322",70,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Psocoptera_A","Psocoptera_A_N",3,"Psocoptera_A",3e-04,"This study",NA,9e-04,"n","5"
"10746","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",4,"Amphipoda_A",0.00082,"This study",NA,0.00328,"n","2"
"10747","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Aphidae_A","Aphidae_A",4,"Aphidae_A",5e-04,"This study",NA,0.002,"n","2"
"10748","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Arachnida_A","Araneae_A",3,"Araneae_A",0.00059,"This study",NA,0.00177,"n","2"
"10749","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Chironomidae_L","Chironomidae_L",3,"Chironomidae_L",5e-04,"This study",NA,0.0015,"n","2"
"10750","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Copepoda_A","Copepoda_A",33,"Copepoda_A",0.00047,"This study",NA,0.01551,"n","2"
"10751","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",2,"Corophiidae_A",0.00093,"This study",NA,0.00186,"n","2"
"10752","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","2"
"10753","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hemiptera_A","Hemiptera_A",2,"Hemiptera_A",0.00068,"This study",NA,0.00136,"n","2"
"10754","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hydracarina_A","Hydracarina_A_N",2,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",2e-05,"n","2"
"10755","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","2"
"10756","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Tanaidacea_A","Tanaidacea_A",1,"Tanaidacea_A",0.00051,"This study",NA,0.00051,"n","2"
"10757","DM18323",83,5,132,2018,"2018","5/11/2018",19,19,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Thysanoptera_A","Thysanoptera_A",5,"Thysanoptera_A",0.00045,"This study",NA,0.00225,"n","2"
"10758","DM18324",76,5,124,2018,"2018","5/3/2018",18,17,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",1,"Corophiidae_A",0.00093,"This study",NA,0.00093,"n","1"
"10759","DM18325",80,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",23,"Corophiidae_A",0.00093,"This study",NA,0.02139,"n","2"
"10760","DM18326",70,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","3"
"10761","DM18326",70,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",33,"Corophiidae_A",0.00093,"This study",NA,0.03069,"n","3"
"10762","DM18327",87,5,124,2018,"2018","5/3/2018",18,17,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","1"
"10763","DM18327",87,5,124,2018,"2018","5/3/2018",18,17,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",6,"Corophiidae_A",0.00093,"This study",NA,0.00558,"n","1"
"10764","DM18327",87,5,124,2018,"2018","5/3/2018",18,17,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","1"
"10765","DM18328",86,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",33,"Corophiidae_A",0.00093,"This study",NA,0.03069,"n","4"
"10766","DM18329",86,5,124,2018,"2018","5/3/2018",18,17,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",2,"Corophiidae_A",0.00093,"This study",NA,0.00186,"n","1"
"10767","DM18330",83,5,124,2018,"2018","5/3/2018",18,17,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","NA_A","NA_A",0,NA,NA,NA,NA,NA,"n_EMPTY","0"
"10768","DM18331",87,5,124,2018,"2018","5/3/2018",18,17,"Chipps","SB018S","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",6,"Corophiidae_A",0.00093,"This study",NA,0.00558,"n","1"
"10769","DM18332",87,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",30,"Corophiidae_A",0.00093,"This study",NA,0.0279,"n","5"
"10770","DM18333",77,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","5"
"10771","DM18333",77,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",53,"Corophiidae_A",0.00093,"This study",NA,0.04929,"n","5"
"10772","DM18334",87,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",36,"Corophiidae_A",0.00093,"This study",NA,0.03348,"n","4"
"10773","DM18335",83,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Aphidae_A","Aphidae_A",1,"Aphidae_A",5e-04,"This study",NA,5e-04,"n","3"
"10774","DM18335",83,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",29,"Corophiidae_A",0.00093,"This study",NA,0.02697,"n","3"
"10775","DM18336",85,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","3"
"10776","DM18336",85,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",24,"Corophiidae_A",0.00093,"This study",NA,0.02232,"n","3"
"10777","DM18337",84,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",52,"Corophiidae_A",0.00093,"This study",NA,0.04836,"n","5"
"10778","DM18338",75,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",9,"Corophiidae_A",0.00093,"This study",NA,0.00837,"n","2"
"10779","DM18339",82,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",41,"Corophiidae_A",0.00093,"This study",NA,0.03813,"n","3"
"10780","DM18340",82,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",20,"Amphipoda_A",0.00082,"This study",NA,0.0164,"n","5"
"10781","DM18340",82,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",29,"Corophiidae_A",0.00093,"This study",NA,0.02697,"n","5"
"10782","DM18341",87,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",2,"Amphipoda_A",0.00082,"This study",NA,0.00164,"n","3"
"10783","DM18341",87,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",30,"Corophiidae_A",0.00093,"This study",NA,0.0279,"n","3"
"10784","DM18342",83,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Ceratopogonidae_L","Ceratopogonidae_L",1,"Ceratopogonidae_L",6e-05,"Linley, J. R. (1985). Growth and Survival of Culicoides Melleus Larvae (Diptera: Ceratopogonidae) on Four Prey Organisms. Journal of Medical Entomology, 22(2), 178-189. doi:10.1093/jmedent/22.2.178","midpoint of Fig 4",6e-05,"n","3"
"10785","DM18342",83,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",24,"Corophiidae_A",0.00093,"This study",NA,0.02232,"n","3"
"10786","DM18342",83,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018N","Chipps Island",38.04365479,-121.9112847,21,"yolo","Odonata_N","Odonata_A_N",1,"Odonata_N",0.00488,"This study","Coenagrionidae is most common taxa from CDFW data",0.00488,"n","3"
"10787","DM18343",77,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","5"
"10788","DM18343",77,4,120,2018,"2018","4/29/2018",17,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",36,"Corophiidae_A",0.00093,"This study",NA,0.03348,"n","5"
"10789","DM18344",77,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",15,"Corophiidae_A",0.00093,"This study",NA,0.01395,"n","2"
"10790","DM18345",73,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Aphidae_A","Aphidae_A",1,"Aphidae_A",5e-04,"This study",NA,5e-04,"n","1"
"10791","DM18345",73,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corixidae_A","Corixidae_A_N",1,"Corixidae_A",0.00111,"This study","Not much variation in our DW (2 reps) so ignoring diff with regression est",0.00111,"n","1"
"10792","DM18345",73,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",9,"Corophiidae_A",0.00093,"This study",NA,0.00837,"n","1"
"10793","DM18346",88,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",8,"Corophiidae_A",0.00093,"This study",NA,0.00744,"n","1"
"10794","DM18347",88,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"10795","DM18347",88,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",19,"Corophiidae_A",0.00093,"This study",NA,0.01767,"n","2"
"10796","DM18348",80,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",13,"Corophiidae_A",0.00093,"This study",NA,0.01209,"n","2"
"10797","DM18349",83,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",15,"Corophiidae_A",0.00093,"This study",NA,0.01395,"n","2"
"10798","DM18350",81,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",19,"Corophiidae_A",0.00093,"This study",NA,0.01767,"n","2"
"10799","DM18350",81,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","2"
"10800","DM18351",86,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",4,"Corophiidae_A",0.00093,"This study",NA,0.00372,"n","1"
"10801","DM18352",81,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",12,"Corophiidae_A",0.00093,"This study",NA,0.01116,"n","1"
"10802","DM18353",77,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",20,"Corophiidae_A",0.00093,"This study",NA,0.0186,"n","1"
"10803","DM18354",85,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",27,"Corophiidae_A",0.00093,"This study",NA,0.02511,"n","2"
"10804","DM18355",83,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",9,"Corophiidae_A",0.00093,"This study",NA,0.00837,"n","1"
"10805","DM18355",83,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","1"
"10806","DM18356",86,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",14,"Corophiidae_A",0.00093,"This study",NA,0.01302,"n","2"
"10807","DM18357",77,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",4,"Corophiidae_A",0.00093,"This study",NA,0.00372,"n","1"
"10808","DM18357",77,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018M","Chipps Island",38.04365479,-121.9112847,21,"yolo","Diptera_P","Diptera_P",5,"Diptera_P",0.00065,"This study",NA,0.00325,"n","1"
"10809","DM18358",85,4,121,2018,"2018","4/30/2018",18,17,"Chipps","SB018X","Chipps Island",38.04365479,-121.9112847,21,"yolo","Corophiidae_A","Corophiidae_A",8,"Corophiidae_A",0.00093,"This study",NA,0.00744,"n","1"
"10810","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Aphidae_A","Aphidae_A",2,"Aphidae_A",5e-04,"This study",NA,0.001,"n","2"
"10811","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Cladocera_A","Cladocera_A",2,"Cladocera_A",5e-04,"This study",NA,0.001,"n","2"
"10812","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Copepoda_A","Copepoda_A",3,"Copepoda_A",0.00047,"This study",NA,0.00141,"n","2"
"10813","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_L","Diptera_L",2,"Diptera_L",0.00062,"This study",NA,0.00124,"n","2"
"10814","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_P","Diptera_P",32,"Diptera_P",0.00065,"This study",NA,0.0208,"n","2"
